1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
873552637,0,56,0,4,"$42,235 ",No,"$145,837 ",Yes,z_F,z_High School,Clerical,40,Private,"$5,720 ",13,Sports Car,no,"$8,901 ",2,No,0,$0 ,7,0,Scottsdale,11/7/2014
846022747,0,49,0,4,"$148,125 ",No,"$392,383 ",Yes,M,PhD,Doctor,38,Private,"$6,400 ",7,Pickup,no,$0 ,0,No,2,$0 ,18,0,Port Arthur,11/21/2014
988854727,0,32,4,11,"$16,976 ",No,$0 ,Yes,z_F,<High School,Student,25,Private,"$6,640 ",1,z_SUV,no,"$3,468 ",1,No,0,$0 ,5,0,San Francisco,3/31/2013
922850321,0,66,0,12,"$84,791 ",No,$0 ,z_No,M,Masters,Manager,10,Private,"$9,980 ",10,z_SUV,yes,"$5,918 ",1,No,0,$0 ,13,0,Jackson,12/3/2015
824623191,0,30,2,12,,No,"$160,464 ",Yes,M,<High School,Clerical,35,Private,"$6,140 ",10,Minivan,yes,$696 ,2,No,2,"$3,858 ",1,1,Scottsdale,11/8/2014
204838758,0,34,4,15,"$6,876 ",No,,Yes,M,Bachelors,Student,45,Private,"$15,930 ",10,Minivan,yes,$0 ,0,No,2,$0 ,11,0,Baltimore,11/28/2012
983246897,2,38,2,9,"$43,476 ",Yes,"$156,267 ",z_No,z_F,z_High School,z_Blue Collar,37,Commercial,"$5,850 ",16,z_SUV,no,"$7,145 ",2,No,0,"$5,769 ",1,1,Los Angeles,11/29/2013
893570319,0,51,0,12,"$101,212 ",No,$0 ,z_No,M,Bachelors,Professional,43,Private,"$16,720 ",6,Minivan,yes,$0 ,0,No,0,$0 ,12,0,Rochester,9/5/2014
384741518,0,32,1,10,"$37,895 ",No,,Yes,M,z_High School,Clerical,21,Private,"$8,490 ",10,Minivan,no,"$6,073 ",2,No,0,$0 ,1,0,Laredo,4/13/2013
564000120,0,45,0,12,"$37,407 ",No,"$138,623 ",Yes,z_F,Bachelors,Manager,32,Private,"$7,940 ",4,Sports Car,no,"$47,712 ",1,Yes,0,$0 ,12,0,Laredo,12/10/2014
652685017,0,57,0,14,"$111,970 ",No,"$342,129 ",Yes,M,Masters,Manager,28,Commercial,"$23,780 ",3,Panel Truck,no,"$20,369 ",1,Yes,5,$0 ,15,0,North Las Vegas,6/2/2012
419009490,0,40,1,9,"$90,326 ",Yes,$0 ,z_No,M,Bachelors,z_Blue Collar,33,Commercial,"$19,380 ",3,Van,yes,$0 ,0,No,0,"$4,392 ",7,1,Jackson,9/19/2015
638611122,0,41,2,12,$50 ,No,"$60,765 ",Yes,M,Bachelors,Student,19,Commercial,"$5,610 ",1,Pickup,yes,$0 ,0,No,0,$0 ,14,0,Los Angeles,8/15/2014
499204225,0,47,0,12,,No,"$202,773 ",Yes,M,Masters,Lawyer,24,Private,"$14,410 ",6,Minivan,yes,$0 ,0,No,2,$0 ,12,0,Los Angeles,8/4/2015
446435534,0,57,0,12,"$62,238 ",No,$0 ,z_No,M,Bachelors,z_Blue Collar,44,Commercial,"$11,400 ",11,Pickup,yes,$0 ,0,No,3,$0 ,7,0,Pasco,11/7/2015
434682556,0,52,0,15,"$26,782 ",No,"$164,119 ",Yes,M,<High School,Clerical,52,Private,"$10,890 ",10,Pickup,no,$0 ,0,No,0,$0 ,7,0,Dallas,5/23/2015
871287808,0,49,0,13,"$9,486 ",No,"$146,041 ",Yes,z_F,Masters,Home Maker,24,Private,"$6,390 ",4,z_SUV,no,$0 ,0,No,2,$0 ,15,0,Los Angeles,10/3/2014
113773973,0,31,1,8,,Yes,"$115,939 ",z_No,z_F,<High School,Clerical,24,Private,"$23,010 ",7,z_SUV,no,$0 ,0,Yes,0,$0 ,1,0,Jackson,11/21/2013
371702941,0,51,0,8,"$66,804 ",No,$0 ,z_No,M,Bachelors,Professional,35,Private,"$16,130 ",6,Minivan,yes,$0 ,0,No,0,$0 ,7,0,Dallas,4/20/2012
145010935,0,33,4,15,"$40,095 ",No,"$167,208 ",Yes,z_F,z_High School,Clerical,48,Private,"$5,510 ",7,Sports Car,no,"$34,993 ",4,Yes,6,$0 ,1,0,Jackson,3/4/2015
739643429,0,57,0,5,"$32,033 ",No,"$167,795 ",Yes,z_F,Masters,Home Maker,44,Private,"$18,110 ",10,Sports Car,no,"$1,575 ",2,No,7,"$5,834 ",16,1,Pasco,5/1/2012
282293169,0,56,0,13,"$19,657 ",No,$0 ,z_No,M,<High School,Professional,36,Private,"$3,470 ",1,Minivan,yes,$0 ,0,No,2,$0 ,5,0,Jackson,2/19/2015
167976834,0,35,2,12,"$105,992 ",Yes,$0 ,z_No,z_F,Bachelors,Professional,43,Private,"$17,540 ",1,Minivan,no,"$25,379 ",1,Yes,0,"$4,771 ",9,1,Los Angeles,9/4/2015
977322255,0,26,2,0,$0 ,No,,Yes,z_F,z_High School,Student,10,Commercial,"$22,430 ",4,Pickup,no,"$8,538 ",4,No,8,"$2,357 ",1,1,New York City,10/27/2012
678910448,0,34,1,12,"$62,044 ",No,"$201,347 ",Yes,z_F,Bachelors,Professional,37,Private,"$11,100 ",17,z_SUV,no,$0 ,0,No,0,$0 ,7,0,Indianapolis,6/13/2014
324561319,0,59,0,10,"$32,857 ",No,$0 ,z_No,z_F,PhD,Home Maker,29,Private,"$34,470 ",1,Pickup,no,$0 ,0,No,0,$0 ,20,0,Laurel,4/7/2015
372761026,0,47,0,12,"$80,577 ",No,$0 ,z_No,M,Masters,Lawyer,34,Private,"$13,610 ",11,Minivan,no,$0 ,0,No,3,$0 ,12,0,Corpus Christi,11/23/2014
807382773,0,51,0,11,"$51,303 ",No,"$209,767 ",Yes,M,z_High School,z_Blue Collar,5,Commercial,"$18,900 ",1,Van,no,"$3,328 ",1,No,8,"$5,374 ",11,1,Laurel,1/31/2013
305459392,0,44,0,8,"$27,127 ",No,,z_No,z_F,<High School,Clerical,36,Private,"$21,960 ",6,Minivan,no,"$35,472 ",2,Yes,2,$0 ,1,0,Corpus Christi,6/12/2013
401200262,0,48,0,,,No,"$252,896 ",Yes,M,Bachelors,Professional,14,Private,"$14,030 ",4,Minivan,yes,$0 ,0,No,0,$0 ,10,0,Corpus Christi,10/26/2012
410548344,0,60,0,13,"$62,049 ",No,"$217,434 ",Yes,z_F,Masters,Lawyer,70,Private,"$19,620 ",11,z_SUV,no,$0 ,0,Yes,0,"$1,151 ",15,1,Philadelphia,1/23/2015
463996114,0,43,0,13,"$85,951 ",No,,z_No,M,Masters,Professional,27,Private,"$11,560 ",20,Minivan,no,$0 ,0,No,0,$0 ,17,0,Asheville,6/26/2014
614243399,0,40,0,,"$122,543 ",No,"$326,327 ",Yes,M,Bachelors,Manager,28,Commercial,"$25,100 ",7,Panel Truck,no,$0 ,0,No,2,$0 ,15,0,Aurora,10/23/2013
642473846,3,40,3,14,"$22,705 ",No,"$138,803 ",Yes,z_F,<High School,Clerical,28,Private,"$7,770 ",6,Sports Car,no,"$28,476 ",1,Yes,5,$59 ,,1,New York City,4/4/2015
583259719,0,55,0,13,"$7,898 ",No,"$153,061 ",z_No,z_F,PhD,Home Maker,38,Private,"$9,310 ",1,Minivan,no,$0 ,0,No,0,$0 ,12,0,Arlington,4/13/2013
609570914,0,57,0,12,,No,"$109,016 ",z_No,M,<High School,Student,21,Private,"$7,260 ",6,Minivan,yes,$0 ,0,No,1,$0 ,6,0,Fort Lauderdale,4/10/2015
495186029,0,49,0,10,"$122,192 ",No,"$337,259 ",z_No,M,Masters,,32,Commercial,"$24,120 ",1,Panel Truck,no,$0 ,0,No,0,$0 ,,0,Arlington,12/24/2014
782296062,0,50,0,11,"$38,998 ",No,"$175,757 ",Yes,M,z_High School,z_Blue Collar,47,Commercial,"$21,460 ",7,Minivan,yes,$0 ,0,No,1,$0 ,1,0,El Paso,7/14/2012
212925200,0,54,0,11,"$98,657 ",No,$0 ,z_No,z_F,Masters,Lawyer,46,Private,"$16,770 ",1,z_SUV,no,$0 ,0,No,1,$0 ,13,0,El Paso,6/19/2015
132709202,1,41,2,13,"$39,677 ",No,"$166,364 ",Yes,z_F,z_High School,Clerical,14,Private,"$20,210 ",4,Pickup,no,$0 ,0,No,2,"$10,215 ",6,1,Baltimore,9/28/2014
953853762,0,40,0,11,,No,"$206,379 ",Yes,M,Bachelors,Manager,40,Private,"$16,610 ",13,Van,no,$0 ,0,No,0,$0 ,9,0,Baltimore,9/23/2015
607022620,0,55,0,15,"$71,402 ",No,"$246,583 ",Yes,M,z_High School,z_Blue Collar,19,Commercial,"$27,370 ",6,Panel Truck,yes,$718 ,2,No,2,$0 ,9,0,Tigard,1/21/2015
210751378,0,50,0,13,"$53,568 ",No,"$202,687 ",Yes,M,Bachelors,z_Blue Collar,37,Commercial,"$22,250 ",13,Minivan,no,$0 ,0,No,0,$0 ,7,0,Fresno,3/1/2012
150331854,0,56,0,14,"$220,881 ",No,"$596,021 ",z_No,z_F,PhD,,29,Commercial,"$50,180 ",6,Panel Truck,no,$0 ,0,No,2,$0 ,1,0,Concord,4/13/2013
761519731,0,43,2,9,"$63,644 ",Yes,"$174,541 ",z_No,z_F,Bachelors,Manager,24,Private,"$16,640 ",9,Sports Car,no,$0 ,0,No,0,$0 ,11,0,Tigard,2/26/2013
602096710,0,45,0,,"$153,009 ",No,"$416,576 ",Yes,M,PhD,Manager,22,Commercial,"$24,640 ",1,Panel Truck,yes,"$5,777 ",1,No,3,$0 ,18,0,Clinton,12/31/2015
399237836,0,43,0,7,,No,$0 ,z_No,M,Bachelors,Clerical,34,Commercial,"$11,610 ",10,Pickup,yes,$0 ,0,No,1,$0 ,11,0,Baltimore,9/25/2015
547910569,0,60,4,16,"$28,634 ",No,"$151,602 ",Yes,M,<High School,Clerical,17,Private,"$5,730 ",1,Minivan,no,"$30,480 ",2,Yes,5,$471 ,5,1,Saint Charles,2/26/2013
557773366,0,51,0,0,$0 ,No,"$106,237 ",z_No,M,Masters,Lawyer,22,Private,"$13,470 ",1,Minivan,yes,$0 ,0,No,1,$0 ,1,0,San Diego,12/11/2014
869972677,0,56,0,3,"$37,352 ",No,$0 ,z_No,M,Masters,Lawyer,40,Private,"$13,910 ",7,Minivan,no,$0 ,0,No,0,$0 ,20,0,Tigard,9/28/2014
735657458,0,39,0,11,,No,"$367,206 ",z_No,M,Bachelors,Professional,31,Commercial,"$17,580 ",1,Van,yes,"$43,663 ",3,No,5,$0 ,14,0,Salem,2/10/2015
440614462,0,53,1,6,"$86,100 ",No,"$268,336 ",Yes,M,Masters,Manager,48,Private,"$15,410 ",8,Minivan,no,$0 ,0,No,1,$0 ,15,0,Santa Barbara,2/15/2014
819630864,0,46,0,7,"$29,968 ",No,"$180,980 ",Yes,M,Bachelors,z_Blue Collar,43,Commercial,"$26,310 ",10,Panel Truck,no,$0 ,0,No,1,$0 ,8,0,Rockford,12/5/2015
702824999,0,34,1,12,"$34,887 ",Yes,"$156,214 ",z_No,z_F,Bachelors,z_Blue Collar,38,Commercial,"$23,260 ",1,z_SUV,no,$0 ,0,No,3,$0 ,11,0,Manchester,10/31/2014
720305468,0,44,2,14,"$62,721 ",No,"$165,941 ",Yes,z_F,Bachelors,Professional,42,Private,"$29,770 ",3,z_SUV,no,$0 ,0,No,0,$0 ,4,0,Franklin,5/20/2014
72803473,2,61,4,19,"$158,546 ",No,"$390,219 ",Yes,z_F,PhD,Manager,24,Private,"$42,680 ",10,z_SUV,no,"$4,640 ",1,No,3,$0 ,19,0,Manchester,6/7/2014
852315084,0,44,0,11,"$178,864 ",No,"$428,679 ",z_No,z_F,Masters,Lawyer,43,Private,"$23,790 ",4,Pickup,no,$0 ,0,No,0,$0 ,15,0,Manchester,11/29/2013
495742019,0,38,0,13,"$42,245 ",No,$0 ,z_No,z_F,z_High School,z_Blue Collar,42,Commercial,"$20,510 ",10,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Jacksonville,4/2/2014
430472212,1,44,2,13,"$18,564 ",Yes,"$117,386 ",z_No,z_F,<High School,Clerical,12,Commercial,"$13,850 ",16,Pickup,no,"$3,828 ",3,No,3,"$2,059 ",6,1,Miami,9/16/2015
234056875,0,47,0,4,"$12,765 ",No,$0 ,z_No,z_F,<High School,Student,71,Private,"$28,640 ",13,Pickup,no,$0 ,0,No,1,$0 ,7,0,Jacksonville,12/7/2013
256760194,0,57,0,11,"$13,235 ",No,"$135,560 ",z_No,z_F,Bachelors,Home Maker,6,Private,"$10,170 ",4,z_SUV,no,"$8,135 ",3,No,3,"$2,422 ",13,1,Jacksonville,10/31/2014
435169079,0,46,0,13,,No,"$369,612 ",z_No,z_F,PhD,Manager,43,Private,"$20,440 ",1,Minivan,no,$0 ,0,No,0,$0 ,7,0,Jacksonville,8/3/2013
202023928,0,48,0,,"$105,051 ",No,"$313,504 ",z_No,M,Bachelors,Professional,37,Commercial,"$16,810 ",4,Van,yes,"$6,978 ",2,No,2,"$1,894 ",1,1,Jacksonville,12/27/2014
608982026,0,36,1,13,"$14,729 ",No,"$91,594 ",Yes,M,<High School,Clerical,26,Private,"$14,270 ",10,Minivan,yes,$0 ,0,No,0,$0 ,6,0,Louisville,2/21/2012
131511163,0,53,0,,"$126,548 ",No,$0 ,z_No,z_F,Masters,Lawyer,64,Private,"$19,450 ",4,z_SUV,no,$0 ,0,Yes,0,"$1,058 ",13,1,Jacksonville,10/15/2014
990242131,0,50,0,13,"$56,566 ",No,"$222,820 ",Yes,M,Masters,Manager,27,Commercial,"$24,850 ",1,Panel Truck,no,"$1,203 ",3,No,3,"$6,691 ",11,1,San Diego,11/17/2012
763745844,1,40,2,16,"$75,188 ",No,"$241,182 ",Yes,z_F,z_High School,z_Blue Collar,25,Commercial,"$13,020 ",10,z_SUV,no,"$44,010 ",3,Yes,4,"$1,436 ",6,1,Chicago,12/26/2013
727223664,0,38,0,11,"$91,952 ",No,"$282,565 ",z_No,M,Bachelors,Professional,30,Commercial,"$17,850 ",7,Van,no,$0 ,0,No,0,$0 ,3,0,Jacksonville,11/19/2013
136807839,1,36,2,10,"$45,451 ",Yes,,z_No,z_F,Bachelors,Professional,48,Private,"$9,650 ",1,z_SUV,no,$0 ,0,No,0,$0 ,10,0,Manchester,3/27/2014
544601009,0,46,0,9,"$52,932 ",No,"$214,272 ",Yes,z_F,Masters,,15,Commercial,"$15,560 ",6,Pickup,no,"$18,907 ",3,Yes,0,$0 ,17,0,Chesapeake,12/9/2014
265777754,0,45,0,12,"$56,828 ",No,"$201,430 ",z_No,z_F,z_High School,z_Blue Collar,54,Commercial,"$14,060 ",11,Sports Car,no,$0 ,0,No,3,$937 ,9,1,New York City,8/21/2014
17384627,0,41,0,10,"$53,401 ",No,$0 ,z_No,z_F,Bachelors,z_Blue Collar,26,Commercial,"$14,210 ",11,z_SUV,no,"$3,189 ",2,No,1,$0 ,1,0,Richmond,5/16/2015
964763388,0,55,0,12,"$37,794 ",No,$0 ,z_No,M,z_High School,Home Maker,38,Private,"$17,050 ",1,Minivan,no,"$39,617 ",3,Yes,4,"$5,631 ",1,1,San Francisco,1/22/2015
115806457,0,34,1,9,"$28,698 ",Yes,$0 ,z_No,z_F,z_High School,Clerical,32,Private,"$10,970 ",1,z_SUV,no,$0 ,0,No,0,$0 ,4,0,Chicago,12/28/2013
533341484,0,31,4,6,"$32,838 ",No,"$117,101 ",Yes,M,<High School,Clerical,24,Commercial,"$4,600 ",4,Pickup,no,$0 ,0,No,0,$0 ,3,0,College Station,2/7/2014
313119300,1,38,3,15,"$20,145 ",No,"$128,953 ",Yes,z_F,z_High School,Home Maker,56,Private,"$5,200 ",3,Sports Car,no,"$38,063 ",1,Yes,0,"$5,192 ",1,1,College Station,11/2/2013
413423871,1,45,1,15,"$197,836 ",No,"$504,107 ",Yes,M,PhD,Lawyer,15,Private,"$11,280 ",6,Pickup,yes,"$8,832 ",3,No,6,$0 ,,0,Chesapeake,9/26/2014
224632921,1,63,1,10,"$44,866 ",No,"$203,341 ",Yes,z_F,Masters,Manager,56,Private,"$11,160 ",4,Sports Car,no,"$6,499 ",1,Yes,9,"$5,692 ",14,1,San Francisco,3/29/2012
315593814,0,37,3,17,"$91,045 ",No,"$206,587 ",Yes,M,Masters,,22,Commercial,"$27,390 ",1,Panel Truck,no,"$2,215 ",3,No,3,$0 ,13,0,Richmond,10/17/2015
709445077,0,41,0,6,"$180,031 ",No,"$455,995 ",Yes,z_F,Bachelors,Professional,25,Private,"$8,440 ",8,z_SUV,no,$0 ,0,No,0,$0 ,7,0,Philadelphia,9/16/2014
5707989,0,41,3,11,"$88,426 ",Yes,$0 ,z_No,z_F,z_High School,z_Blue Collar,9,Commercial,"$14,440 ",4,z_SUV,no,"$6,193 ",3,No,2,$0 ,5,0,Newark,11/29/2012
176017386,0,47,0,12,"$48,776 ",No,"$187,090 ",Yes,z_F,z_High School,z_Blue Collar,5,Commercial,"$17,910 ",6,z_SUV,no,$0 ,0,No,2,$0 ,1,0,Rome,7/11/2015
255696249,0,36,0,9,"$48,741 ",No,"$210,875 ",Yes,z_F,z_High School,Manager,48,Private,"$13,230 ",6,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Springfield,11/19/2014
330276792,0,54,0,11,"$88,903 ",No,,Yes,M,Masters,Manager,32,Private,"$15,790 ",20,Minivan,yes,$0 ,0,No,0,$0 ,,0,Newark,8/25/2015
153680870,1,40,2,11,"$85,273 ",Yes,"$257,283 ",z_No,z_F,Masters,Lawyer,55,Private,"$19,070 ",13,z_SUV,no,"$2,907 ",2,No,5,"$4,246 ",15,1,Rome,3/5/2015
71921650,1,44,2,13,"$21,247 ",No,"$112,368 ",Yes,z_F,<High School,Clerical,35,Private,"$3,620 ",1,z_SUV,no,"$3,008 ",3,No,0,$0 ,7,0,New York City,3/20/2013
805970222,1,40,3,14,"$51,401 ",Yes,"$179,590 ",z_No,M,Bachelors,z_Blue Collar,15,Commercial,"$9,050 ",1,Pickup,no,$0 ,0,Yes,0,$0 ,6,0,El Paso,9/24/2015
281348357,0,39,2,9,"$133,920 ",Yes,$0 ,z_No,z_F,Masters,Lawyer,41,Private,"$18,790 ",6,Minivan,no,"$26,926 ",2,Yes,0,"$4,172 ",15,1,Memphis,12/6/2014
537833008,0,58,0,11,"$220,178 ",No,"$561,085 ",z_No,M,PhD,Doctor,41,Private,"$13,880 ",7,Minivan,yes,"$4,323 ",2,No,1,$0 ,11,0,New York City,10/17/2015
828359048,0,54,0,5,"$79,315 ",No,"$255,491 ",Yes,z_F,Bachelors,Manager,7,Private,"$14,830 ",4,Minivan,no,$0 ,0,No,2,$0 ,,0,Clinton,11/26/2015
721543354,0,42,2,12,"$73,661 ",Yes,$0 ,z_No,z_F,<High School,z_Blue Collar,45,Commercial,"$25,940 ",4,Minivan,no,$0 ,0,No,0,$0 ,1,0,Dallas,6/15/2012
974000448,0,37,1,14,"$25,346 ",No,,Yes,z_F,<High School,z_Blue Collar,36,Private,"$11,790 ",7,z_SUV,no,"$31,255 ",3,No,4,$0 ,6,0,Springfield,9/19/2014
505487021,0,35,0,11,"$105,367 ",No,,Yes,M,Bachelors,Professional,30,Private,"$15,540 ",7,Minivan,yes,$0 ,0,Yes,4,$0 ,11,0,Memphis,9/27/2013
212162970,0,46,0,13,"$18,311 ",No,"$145,159 ",Yes,M,Masters,Lawyer,33,Private,"$27,300 ",13,Minivan,no,"$2,607 ",4,No,8,$0 ,23,0,El Paso,8/14/2013
272342712,0,54,0,14,"$66,955 ",No,"$241,544 ",z_No,z_F,Bachelors,Professional,23,Private,"$23,370 ",4,Pickup,no,$0 ,0,No,3,$0 ,10,0,Dallas,12/31/2015
319208734,1,38,2,8,"$41,230 ",No,,Yes,M,Bachelors,Clerical,30,Commercial,"$25,730 ",3,Panel Truck,yes,"$1,410 ",1,No,10,"$6,528 ",5,1,Dallas,8/1/2014
164905242,0,48,0,11,"$59,286 ",No,"$225,803 ",Yes,z_F,z_High School,Professional,49,Private,"$19,810 ",1,z_SUV,no,$0 ,0,No,0,$0 ,8,0,Dallas,5/16/2015
702002572,0,33,3,13,"$33,285 ",Yes,"$153,247 ",z_No,z_F,z_High School,Clerical,28,Private,"$10,610 ",1,z_SUV,no,"$3,739 ",2,No,0,$0 ,1,0,Jacksonville,11/14/2015
459216288,1,63,1,11,"$54,297 ",No,"$231,033 ",Yes,M,Bachelors,Professional,36,Private,"$12,150 ",4,Sports Car,yes,$0 ,0,No,0,"$2,643 ",12,1,Dallas,4/15/2015
20408932,0,42,0,8,"$52,463 ",No,,Yes,M,z_High School,z_Blue Collar,18,Commercial,"$34,890 ",8,Panel Truck,no,"$9,058 ",2,No,5,$0 ,11,0,New York City,6/1/2014
791984052,0,30,2,12,"$102,113 ",Yes,"$255,135 ",z_No,M,z_High School,Manager,37,Private,"$19,720 ",3,Van,no,"$6,998 ",1,No,0,$0 ,1,0,Mcallen,12/11/2014
83360016,0,54,0,16,,No,"$152,054 ",Yes,z_F,<High School,z_Blue Collar,61,Private,"$27,310 ",13,Pickup,no,$0 ,0,Yes,0,$0 ,1,0,Detroit,6/1/2012
761549990,0,43,3,,,No,"$183,000 ",Yes,z_F,z_High School,z_Blue Collar,25,Private,"$15,710 ",1,Minivan,yes,$0 ,0,No,4,"$2,255 ",7,1,Port Saint Lucie,6/15/2012
594690877,1,45,1,11,"$105,756 ",No,"$298,161 ",Yes,z_F,PhD,Manager,36,Commercial,"$20,520 ",6,Pickup,no,$0 ,0,No,0,$0 ,1,0,Warwick,9/22/2015
138960084,0,33,4,0,$0 ,No,$0 ,Yes,M,<High School,Student,38,Private,"$5,950 ",1,Pickup,yes,$0 ,0,Yes,0,$0 ,1,0,Mcallen,9/10/2013
63207789,0,48,0,12,"$64,916 ",No,"$282,967 ",Yes,M,Bachelors,z_Blue Collar,18,Commercial,"$6,200 ",4,Pickup,yes,"$5,893 ",1,No,6,$0 ,11,0,Mcallen,12/12/2012
745157230,0,33,2,10,"$53,041 ",No,"$147,510 ",Yes,z_F,z_High School,z_Blue Collar,45,Commercial,"$19,240 ",1,Pickup,no,"$4,445 ",2,No,9,"$2,439 ",10,1,Mcallen,11/21/2014
728563911,0,37,0,13,"$64,668 ",No,,z_No,z_F,Masters,Manager,5,Private,"$4,550 ",10,Sports Car,no,$0 ,0,No,1,$0 ,24,0,Lawrence,1/6/2015
285354802,2,38,2,12,"$102,020 ",Yes,$0 ,z_No,z_F,Masters,Lawyer,28,Private,"$15,500 ",6,z_SUV,no,"$5,306 ",2,No,5,"$3,726 ",1,1,Troy,6/19/2014
595696137,0,56,1,14,"$133,296 ",No,"$390,866 ",Yes,z_F,PhD,Manager,24,Private,"$20,430 ",17,Minivan,no,$0 ,0,No,0,$0 ,13,0,Mcallen,6/6/2015
114999708,0,53,0,7,"$22,953 ",No,"$139,610 ",Yes,M,<High School,Manager,24,Private,"$11,640 ",1,Pickup,yes,$0 ,0,No,0,$0 ,1,0,Middletown,11/6/2015
142669423,0,44,0,12,"$51,279 ",No,"$200,803 ",Yes,M,<High School,z_Blue Collar,52,Commercial,"$12,200 ",3,Pickup,yes,$0 ,0,No,0,"$40,941 ",1,1,Mcallen,2/9/2012
424967789,0,51,0,11,"$50,173 ",No,"$186,074 ",Yes,z_F,z_High School,Clerical,22,Private,"$11,620 ",14,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Lawrence,9/22/2012
124334242,0,49,0,12,"$73,242 ",No,$0 ,z_No,z_F,Bachelors,Home Maker,22,Private,"$13,580 ",3,z_SUV,no,"$11,479 ",1,No,4,$0 ,14,0,Detroit,6/14/2012
325267397,0,33,2,8,"$92,261 ",Yes,$0 ,z_No,M,Bachelors,z_Blue Collar,28,Private,"$13,380 ",1,Minivan,yes,$0 ,0,No,0,$0 ,13,0,Mcallen,8/19/2014
315911975,0,29,2,12,"$34,600 ",No,"$113,013 ",Yes,M,z_High School,Manager,20,Private,"$7,860 ",3,Pickup,yes,$558 ,1,No,7,$0 ,1,0,Bristol,6/26/2014
367581939,0,25,3,11,"$46,671 ",No,"$125,555 ",Yes,z_F,z_High School,Clerical,29,Private,"$22,140 ",6,Minivan,no,"$7,326 ",1,No,0,$0 ,,0,Bristol,2/7/2015
341750688,0,47,0,10,"$80,963 ",No,$0 ,z_No,z_F,PhD,Doctor,35,Private,"$40,240 ",6,Sports Car,no,$0 ,0,No,0,$0 ,13,0,Mcallen,11/8/2012
503784924,0,44,1,9,"$67,373 ",Yes,$0 ,z_No,M,z_High School,Manager,15,Commercial,"$32,460 ",4,Panel Truck,yes,"$8,423 ",4,No,0,$0 ,1,0,Mcallen,6/27/2013
241800630,0,56,0,,$0 ,No,"$92,380 ",z_No,z_F,Bachelors,Home Maker,34,Private,"$24,820 ",4,Sports Car,no,$0 ,0,No,0,$0 ,7,0,Philadelphia,12/5/2013
81323076,0,53,0,15,"$169,926 ",No,"$442,348 ",Yes,z_F,PhD,Manager,49,Private,"$6,800 ",14,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Philadelphia,9/28/2013
291961707,0,46,0,8,"$48,656 ",No,"$194,871 ",Yes,z_F,Bachelors,z_Blue Collar,45,Private,"$12,580 ",10,z_SUV,no,"$7,450 ",1,No,3,$0 ,7,0,Houston,12/14/2012
670519706,0,44,0,6,"$234,825 ",No,$0 ,z_No,z_F,PhD,Doctor,14,Private,"$16,790 ",4,z_SUV,no,"$32,113 ",1,Yes,7,"$4,262 ",19,1,New York City,6/5/2015
812467239,0,39,0,9,"$26,454 ",No,"$131,738 ",Yes,z_F,Masters,Manager,45,Private,"$8,050 ",10,z_SUV,no,"$7,607 ",2,No,0,$0 ,1,0,Philadelphia,9/6/2015
526071798,0,51,0,,"$103,328 ",No,"$323,740 ",Yes,M,Bachelors,z_Blue Collar,53,Commercial,"$16,930 ",7,Van,no,"$3,204 ",2,No,3,$0 ,10,0,Springfield,5/10/2013
590272679,0,27,0,8,,No,$0 ,z_No,z_F,<High School,z_Blue Collar,35,Private,"$23,900 ",6,Minivan,no,"$2,838 ",1,No,6,$0 ,4,0,Houston,4/5/2013
631567336,0,47,0,11,"$49,565 ",No,$0 ,z_No,z_F,<High School,z_Blue Collar,43,Private,"$11,160 ",6,Minivan,no,"$4,552 ",1,No,2,$0 ,6,0,Dallas,12/28/2013
999138217,0,53,0,16,"$109,040 ",No,"$327,237 ",Yes,M,PhD,Doctor,48,Private,"$28,850 ",1,Minivan,yes,$0 ,0,No,1,$0 ,15,0,Philadelphia,11/25/2015
709829127,0,43,2,13,"$158,180 ",Yes,,z_No,z_F,Masters,Lawyer,5,Private,"$21,620 ",1,z_SUV,no,$0 ,0,No,2,$0 ,15,0,Philadelphia,12/31/2015
540615255,0,52,0,13,"$63,301 ",No,"$213,026 ",Yes,M,Bachelors,Professional,46,Commercial,"$26,630 ",4,Panel Truck,yes,"$11,364 ",1,No,1,"$5,399 ",15,1,Houston,11/15/2014
302592534,0,62,0,13,,No,"$157,022 ",Yes,M,<High School,z_Blue Collar,15,Private,"$13,940 ",10,Minivan,yes,$0 ,0,No,1,"$3,298 ",1,1,Cheyenne,5/25/2012
472421871,0,52,0,13,"$147,351 ",No,"$408,720 ",Yes,M,Masters,Manager,24,Commercial,"$21,670 ",13,Van,yes,$0 ,0,No,0,"$5,908 ",10,1,Richmond,6/3/2012
999926368,0,46,0,11,"$57,456 ",No,"$207,400 ",Yes,M,Bachelors,Manager,32,Private,"$15,160 ",1,Minivan,yes,$0 ,0,No,0,$0 ,6,0,Watertown,2/28/2015
434092377,0,48,0,12,"$63,260 ",No,$0 ,z_No,z_F,z_High School,z_Blue Collar,7,Commercial,"$24,160 ",4,Minivan,no,"$7,858 ",2,No,9,"$1,748 ",1,1,Lawrence,1/28/2012
